epoch,step,train_abs_error_E,train_abs_error_N,train_loss,train_loss_E,train_loss_N,train_loss_matrix,train_mae_matrix,train_percent_E,train_percent_N,train_percent_matrix,run_id
120,120,258.07373046875,852.0198974609375,0.0024692392908036,66602.046875,725937.875,0.0024692392908036,0.0216999035328626,0.0,0.0,100.0,2
121,121,257.9748229980469,851.8286743164062,0.0024688951671123,66551.0078125,725612.0625,0.0024688951671123,0.021696601063013,0.0,0.0,100.0,2
122,122,257.8748779296875,851.6375732421875,0.0024685547687113,66499.453125,725286.5625,0.0024685547687113,0.0216931626200675,0.0,0.0,100.0,2
123,123,257.77398681640625,851.4466552734375,0.0024682173971086,66447.4296875,724961.4375,0.0024682173971086,0.021689623594284,0.0,0.0,100.0,2
124,124,257.6722106933594,851.2559814453125,0.0024678825866431,66394.96875,724636.75,0.0024678825866431,0.0216860715299844,0.0,0.0,100.0,2
125,125,257.5696105957031,851.0655517578125,0.002467549405992,66342.1015625,724312.5625,0.002467549405992,0.0216827969998121,0.0,0.0,100.0,2
126,126,257.4662780761719,850.8754272460938,0.0024672166910022,66288.8828125,723989.0,0.0024672166910022,0.0216796044260263,0.0,0.0,100.0,2
127,127,257.3623046875,850.685546875,0.0024668842088431,66235.359375,723665.875,0.0024668842088431,0.0216764360666275,0.0,0.0,100.0,2
128,128,257.2577514648437,850.4959106445312,0.0024665505625307,66181.546875,723343.3125,0.0024665505625307,0.0216733030974864,0.0,0.0,100.0,2
129,129,257.1526794433594,850.3064575195312,0.0024662152864038,66127.5,723021.0625,0.0024662152864038,0.0216702502220869,0.0,0.0,100.0,2
130,130,257.0470886230469,850.1171875,0.0024658774491399,66073.203125,722699.25,0.0024658774491399,0.0216672979295253,0.0,0.0,100.0,2
131,131,256.94110107421875,849.927978515625,0.0024655361194163,66018.7265625,722377.5625,0.0024655361194163,0.0216643698513507,0.0,0.0,100.0,2
132,132,256.8346252441406,849.7387084960938,0.0024651903659105,65964.0234375,722055.875,0.0024651903659105,0.0216614678502082,0.0,0.0,100.0,2
133,133,256.727783203125,849.54931640625,0.0024648397229611,65909.15625,721734.0625,0.0024648397229611,0.0216585844755172,0.0,0.0,100.0,2
134,134,256.6205444335937,849.3596801757812,0.0024644830264151,65854.1015625,721411.875,0.0024644830264151,0.0216557215899229,0.0,0.0,100.0,2
135,135,256.51300048828125,849.1697998046875,0.0024641193449497,65798.921875,721089.375,0.0024641193449497,0.0216528996825218,0.0,0.0,100.0,2
136,136,256.40509033203125,848.9795532226562,0.0024637472815811,65743.5703125,720766.3125,0.0024637472815811,0.0216501206159591,0.0,0.0,100.0,2
137,137,256.2969665527344,848.7890014648438,0.0024633661378175,65688.1328125,720442.75,0.0024633661378175,0.0216474067419767,0.0,0.0,100.0,2
138,138,256.1885681152344,848.5982055664062,0.0024629752151668,65632.5859375,720118.9375,0.0024629752151668,0.0216447692364454,0.0,0.0,100.0,2
139,139,256.0799865722656,848.4071044921875,0.0024625721853226,65576.9609375,719794.625,0.0024625721853226,0.0216422118246555,0.0,0.0,100.0,2
140,140,255.97120666503903,848.2158203125,0.0024621572811156,65521.2578125,719470.0625,0.0024621572811156,0.02163977175951,0.0,0.0,100.0,2
141,141,255.8622589111328,848.0242309570312,0.0024617279414087,65465.49609375,719145.125,0.0024617279414087,0.0216374602168798,0.0,0.0,100.0,2
142,142,255.753173828125,847.8324584960938,0.0024612832348793,65409.6875,718819.875,0.0024612832348793,0.0216352771967649,0.0,0.0,100.0,2
143,143,255.64398193359372,847.640380859375,0.0024608222302049,65353.84375,718494.1875,0.0024608222302049,0.0216332171112298,0.0,0.0,100.0,2
144,144,255.53466796875,847.4479370117188,0.0024603423662483,65297.96484375,718168.0,0.0024603423662483,0.0216312706470489,0.0,0.0,100.0,2
145,145,255.4252777099609,847.2550048828125,0.0024598429445177,65242.07421875,717841.0625,0.0024598429445177,0.0216294378042221,0.0,0.0,100.0,2
146,146,255.31581115722656,847.0614624023438,0.0024593214038759,65186.1640625,717513.125,0.0024593214038759,0.0216277129948139,0.0,0.0,100.0,2
147,147,255.2063140869141,846.8671875,0.0024587761145085,65130.26171875,717184.0625,0.0024587761145085,0.0216260906308889,0.0,0.0,100.0,2
148,148,255.0968017578125,846.6719360351562,0.0024582049809396,65074.37890625,716853.375,0.0024582049809396,0.0216245613992214,0.0,0.0,100.0,2
149,149,254.9873046875,846.4755859375,0.0024576056748628,65018.52734375,716520.9375,0.0024576056748628,0.0216231197118759,0.0,0.0,100.0,2
150,150,254.87786865234372,846.2779541015625,0.0024569758679717,64962.7265625,716186.375,0.0024569758679717,0.0216217767447233,0.0,0.0,100.0,2
151,151,254.7685394287109,846.0787963867188,0.002456312533468,64907.0078125,715849.3125,0.002456312533468,0.021620538085699,0.0,0.0,100.0,2
152,152,254.6593475341797,845.8779907226562,0.0024556131102144,64851.3828125,715509.5625,0.0024556131102144,0.0216194000095129,0.0,0.0,100.0,2
153,153,254.55035400390625,845.6753540039062,0.0024548743385821,64795.8828125,715166.8125,0.0024548743385821,0.0216183792799711,0.0,0.0,100.0,2
154,154,254.4415740966797,845.4705810546875,0.002454092958942,64740.515625,714820.5,0.002454092958942,0.0216174814850091,0.0,0.0,100.0,2
155,155,254.3330535888672,845.2635498046875,0.0024532652460038,64685.30078125,714470.4375,0.0024532652460038,0.0216167122125625,0.0,0.0,100.0,2
156,156,254.22482299804688,845.0538940429688,0.0024523865431547,64630.26171875,714116.0625,0.0024523865431547,0.0216160845011472,0.0,0.0,100.0,2
157,157,254.1168975830078,844.8414306640625,0.0024514528922736,64575.3984375,713757.0625,0.0024514528922736,0.0216156039386987,0.0,0.0,100.0,2
158,158,254.00929260253903,844.625732421875,0.0024504591710865,64520.72265625,713392.625,0.0024504591710865,0.0216152742505073,0.0,0.0,100.0,2
159,159,253.9019927978516,844.4065551757812,0.0024493997916579,64466.22265625,713022.4375,0.0024493997916579,0.021615108475089,0.0,0.0,100.0,2
160,160,253.79502868652344,844.1834716796875,0.0024482691660523,64411.91796875,712645.75,0.0024482691660523,0.0216150991618633,0.0,0.0,100.0,2
161,161,253.68829345703125,843.955810546875,0.0024470610078424,64357.75,712261.4375,0.0024470610078424,0.0216152537614107,0.0,0.0,100.0,2
162,162,253.58181762695312,843.7229614257812,0.0024457676336169,64303.73828125,711868.4375,0.0024457676336169,0.0216155853122472,0.0,0.0,100.0,2
163,163,253.4755096435547,843.484375,0.0024443811271339,64249.8359375,711465.875,0.0024443811271339,0.0216161087155342,0.0,0.0,100.0,2
164,164,253.36935424804688,843.2394409179688,0.0024428928736597,64196.03125,711052.75,0.0024428928736597,0.0216168388724327,0.0,0.0,100.0,2
165,165,253.26321411132807,842.9874267578125,0.0024412926286458,64142.25390625,710627.8125,0.0024412926286458,0.02161780372262,0.0,0.0,100.0,2
166,166,253.1570587158203,842.7276611328125,0.0024395701475441,64088.49609375,710189.9375,0.0024395701475441,0.0216190237551927,0.0,0.0,100.0,2
167,167,253.05081176757807,842.4593505859375,0.0024377128574997,64034.71484375,709737.75,0.0024377128574997,0.0216205175966024,0.0,0.0,100.0,2
168,168,252.94436645507807,842.1815185546875,0.0024357074871659,63980.8515625,709269.6875,0.0024357074871659,0.0216222815215587,0.0,0.0,100.0,2
169,169,252.83763122558597,841.8930053710938,0.0024335384368896,63926.8671875,708783.8125,0.0024335384368896,0.021624356508255,0.0,0.0,100.0,2
170,170,252.73052978515625,841.5927124023438,0.0024311891756951,63872.71875,708278.3125,0.0024311891756951,0.0216267593204975,0.0,0.0,100.0,2
171,171,252.6229248046875,841.2792358398438,0.0024286417756229,63818.34375,707750.75,0.0024286417756229,0.0216295234858989,0.0,0.0,100.0,2
172,172,252.51470947265625,840.9513549804688,0.0024258757475763,63763.6796875,707199.1875,0.0024258757475763,0.0216326639056205,0.0,0.0,100.0,2
173,173,252.4058074951172,840.6074829101562,0.0024228666443377,63708.69140625,706620.9375,0.0024228666443377,0.0216362364590168,0.0,0.0,100.0,2
174,174,252.2960205078125,840.2456665039062,0.0024195874575525,63653.28125,706012.75,0.0024195874575525,0.0216402728110551,0.0,0.0,100.0,2
175,175,252.1851806640625,839.864013671875,0.0024160083848983,63597.3671875,705371.5625,0.0024160083848983,0.0216447822749614,0.0,0.0,100.0,2
176,176,252.07313537597656,839.460205078125,0.002412095433101,63540.8671875,704693.4375,0.002412095433101,0.0216498542577028,0.0,0.0,100.0,2
177,177,251.95970153808597,839.0319213867188,0.0024078111164271,63483.69140625,703974.5625,0.0024078111164271,0.0216555465012788,0.0,0.0,100.0,2
178,178,251.84466552734372,838.5762329101562,0.0024031121283769,63425.734375,703210.125,0.0024031121283769,0.0216619130223989,0.0,0.0,100.0,2
179,179,251.72787475585935,838.0902709960938,0.0023979502730071,63366.921875,702395.3125,0.0023979502730071,0.0216689817607402,0.0,0.0,100.0,2
180,180,251.6091461181641,837.5706176757812,0.0023922699037939,63307.1640625,701524.5625,0.0023922699037939,0.0216768197715282,0.0,0.0,100.0,2
181,181,251.48831176757807,837.0136108398438,0.0023860100191086,63246.37109375,700591.8125,0.0023860100191086,0.0216854400932788,0.0,0.0,100.0,2
182,182,251.36524963378903,836.4151000976562,0.002379099605605,63184.48828125,699590.25,0.002379099605605,0.0216948986053466,0.0,0.0,100.0,2
183,183,251.23980712890625,835.7703857421875,0.0023714581038802,63121.44140625,698512.125,0.0023714581038802,0.0217054076492786,0.0,0.0,100.0,2
184,184,251.112060546875,835.075439453125,0.0023629944771528,63057.265625,697351.0,0.0023629944771528,0.0217172168195247,0.0,0.0,100.0,2
185,185,250.9820556640625,834.3248901367188,0.0023536181543022,62991.9921875,696098.0,0.0023536181543022,0.0217306148260831,0.0,0.0,100.0,2
186,186,250.84988403320312,833.5125122070312,0.0023432257585227,62925.6640625,694743.125,0.0023432257585227,0.0217462591826915,0.0,0.0,100.0,2
187,187,250.7156982421875,832.6310424804688,0.0023317073937505,62858.36328125,693274.4375,0.0023317073937505,0.0217641480267047,0.0,0.0,100.0,2
188,188,250.5797882080078,831.6728515625,0.0023189492058008,62790.23046875,691679.75,0.0023189492058008,0.0217842664569616,0.0,0.0,100.0,2
189,189,250.4425201416016,830.63037109375,0.0023048380389809,62721.45703125,689946.8125,0.0023048380389809,0.0218066051602363,0.0,0.0,100.0,2
190,190,250.30458068847656,829.4967041015625,0.0022892719134688,62652.3828125,688064.8125,0.0022892719134688,0.0218310877680778,0.0,0.0,100.0,2
191,191,250.16685485839844,828.2664184570312,0.0022721751593053,62583.45703125,686025.25,0.0022721751593053,0.0218575522303581,0.0,0.0,100.0,2
192,192,250.0306854248047,826.9364624023438,0.0022535161115229,62515.34375,683823.9375,0.0022535161115229,0.0218860153108835,0.0,0.0,100.0,2
193,193,249.8980712890625,825.5094604492188,0.0022333466913551,62449.046875,681465.875,0.0022333466913551,0.0219157114624977,0.0,0.0,100.0,2
194,194,249.7717437744141,823.9951782226562,0.0022118485067039,62385.92578125,678968.0625,0.0022118485067039,0.0219461750239133,0.0,0.0,100.0,2
195,195,249.65538024902344,822.4130249023438,0.0021894017700105,62327.80859375,676363.1875,0.0021894017700105,0.0219774711877107,0.0,0.0,100.0,2
196,196,249.55389404296875,820.7960205078125,0.0021666644606739,62277.14453125,673706.125,0.0021666644606739,0.0220095217227935,0.0,0.0,100.0,2
197,197,249.47349548339844,819.2015991210938,0.0021446163300424,62237.0234375,671091.25,0.0021446163300424,0.0220465417951345,0.0,0.0,100.0,2
198,198,249.4230194091797,817.735595703125,0.0021244240924715,62211.84375,668691.5,0.0021244240924715,0.0220841392874717,0.0,0.0,100.0,2
199,199,249.4146728515625,816.5933837890625,0.0021068539936095,62207.6796875,666824.75,0.0021068539936095,0.0221160389482975,0.0,0.0,100.0,2
0,0,396.419921875,1245.96728515625,0.0063103074207901,157148.75,1552434.5,0.0063103074207901,0.0649400651454925,0.0,0.0,100.0,3
1,1,385.5887451171875,1198.160888671875,0.0059380801394581,148678.6875,1435589.5,0.0059380801394581,0.0622979700565338,0.0,0.0,100.0,3
2,2,376.6183776855469,1155.75146484375,0.0056028100661933,141841.40625,1335761.5,0.0056028100661933,0.0598050989210605,0.0,0.0,100.0,3
3,3,369.11138916015625,1118.552490234375,0.0053013334982097,136243.21875,1251159.625,0.0053013334982097,0.0574592649936676,0.0,0.0,100.0,3
4,4,362.6196594238281,1086.1014404296875,0.0050306739285588,131493.015625,1179616.375,0.0050306739285588,0.0552564412355423,0.0,0.0,100.0,3
5,5,356.92529296875,1057.881591796875,0.0047880257479846,127395.6640625,1119113.5,0.0047880257479846,0.0531923621892929,0.0,0.0,100.0,3
6,6,351.8907470703125,1033.412353515625,0.004570635035634,123827.1015625,1067941.125,0.004570635035634,0.0512611344456672,0.0,0.0,100.0,3
7,7,347.4163818359375,1012.2238159179688,0.0043759406544268,120698.140625,1024597.0625,0.0043759406544268,0.0494565479457378,0.0,0.0,100.0,3
8,8,343.4122314453125,993.8716430664062,0.0042016697116196,117931.9609375,987780.8125,0.0042016697116196,0.0477742813527584,0.0,0.0,100.0,3
9,9,339.7967224121094,977.9708251953124,0.0040457574650645,115461.8125,956426.9375,0.0040457574650645,0.0462098941206932,0.0,0.0,100.0,3
10,10,336.5004272460937,964.1807861328124,0.0039062919095158,113232.5390625,929644.5625,0.0039062919095158,0.0447569228708744,0.0,0.0,100.0,3
11,11,333.4637451171875,952.2058715820312,0.0037815235555171,111198.0703125,906696.0,0.0037815235555171,0.0434091910719871,0.0,0.0,100.0,3
12,12,330.63836669921875,941.7913208007812,0.0036698631010949,109321.7265625,886970.875,0.0036698631010949,0.0421595238149166,0.0,0.0,100.0,3
13,13,327.9864196777344,932.7192993164062,0.0035698809660971,107575.09375,869965.3125,0.0035698809660971,0.0409991815686225,0.0,0.0,100.0,3
14,14,325.4784545898437,924.8035278320312,0.0034802986774593,105936.2265625,855261.5625,0.0034802986774593,0.0399389378726482,0.0,0.0,100.0,3
15,15,323.0910339355469,917.884765625,0.0033999709412455,104387.8125,842512.4375,0.0033999709412455,0.0389608070254325,0.0,0.0,100.0,3
16,16,320.8049621582031,911.8250122070312,0.003327858634293,102915.8203125,831424.875,0.003327858634293,0.0380503982305526,0.0,0.0,100.0,3
17,17,318.6062927246094,906.5072021484376,0.0032630586065351,101509.96875,821755.3125,0.0032630586065351,0.0372025221586227,0.0,0.0,100.0,3
18,18,316.4822692871094,901.8362426757812,0.0032047773711383,100161.0234375,813308.625,0.0032047773711383,0.0364128276705741,0.0,0.0,100.0,3
19,19,314.423583984375,897.7291259765625,0.0031522752251476,98862.1875,805917.5625,0.0031522752251476,0.0356869399547576,0.0,0.0,100.0,3
20,20,312.4231872558594,894.1146240234375,0.0031049004755914,97608.25,799440.9375,0.0031049004755914,0.0350202471017837,0.0,0.0,100.0,3
21,21,310.476318359375,890.9324340820312,0.0030620861798524,96395.546875,793760.625,0.0030620861798524,0.0343978367745876,0.0,0.0,100.0,3
22,22,308.5801086425781,888.1309204101562,0.0030233322177082,95221.6796875,788776.5625,0.0030233322177082,0.0338167585432529,0.0,0.0,100.0,3
23,23,306.7322692871094,885.6654663085938,0.0029881969094276,94084.6875,784403.3125,0.0029881969094276,0.0332728698849678,0.0,0.0,100.0,3
24,24,304.93145751953125,883.4971923828125,0.0029562863055616,92983.1953125,780567.3125,0.0029562863055616,0.0327630378305912,0.0,0.0,100.0,3
25,25,303.17730712890625,881.5929565429688,0.0029272553510963,91916.4765625,777206.125,0.0029272553510963,0.0322850719094276,0.0,0.0,100.0,3
26,26,301.46954345703125,879.9230346679688,0.0029007974080741,90883.8828125,774264.5625,0.0029007974080741,0.0318374298512935,0.0,0.0,100.0,3
27,27,299.8085021972656,878.4619140625,0.0028766416944563,89885.140625,771695.3125,0.0028766416944563,0.0314181447029113,0.0,0.0,100.0,3
28,28,298.19451904296875,877.186767578125,0.0028545502573251,88919.96875,769456.625,0.0028545502573251,0.0310256388038396,0.0,0.0,100.0,3
29,29,296.6280212402344,876.0771484375,0.0028343079611659,87988.1796875,767511.1875,0.0028343079611659,0.0306579247117042,0.0,0.0,100.0,3
30,30,295.109619140625,875.1151123046875,0.0028157278429716,87089.6875,765826.4375,0.0028157278429716,0.0303132440894842,0.0,0.0,100.0,3
31,31,293.6396789550781,874.2843017578125,0.0027986413333564,86224.2578125,764373.0625,0.0027986413333564,0.0299905203282833,0.0,0.0,100.0,3
32,32,292.2187194824219,873.56982421875,0.0027828977908939,85391.78125,763124.25,0.0027828977908939,0.0296869929879903,0.0,0.0,100.0,3
33,33,290.84716796875,872.9583129882812,0.0027683640364557,84592.078125,762056.1875,0.0027683640364557,0.0294009763747453,0.0,0.0,100.0,3
34,34,289.5253295898437,872.4375,0.0027549234218895,83824.9140625,761147.1875,0.0027549234218895,0.0291310809552669,0.0,0.0,100.0,3
35,35,288.2530517578125,871.9962158203125,0.0027424716390669,83089.8203125,760377.375,0.0027424716390669,0.0288759618997573,0.0,0.0,100.0,3
36,36,287.0301208496094,871.62451171875,0.0027309160213917,82386.2890625,759729.3125,0.0027309160213917,0.0286346767097711,0.0,0.0,100.0,3
37,37,285.8560791015625,871.31298828125,0.0027201739139854,81713.6953125,759186.3125,0.0027201739139854,0.0284065194427967,0.0,0.0,100.0,3
38,38,284.7303466796875,871.053466796875,0.0027101719751954,81071.3671875,758734.125,0.0027101719751954,0.0281923990696668,0.0,0.0,100.0,3
39,39,283.652099609375,870.8381958007812,0.0027008440811187,80458.515625,758359.1875,0.0027008440811187,0.0279907211661338,0.0,0.0,100.0,3
40,40,282.6203308105469,870.660400390625,0.0026921308599412,79874.25,758049.5625,0.0026921308599412,0.0277999378740787,0.0,0.0,100.0,3
41,41,281.6340026855469,870.5137939453125,0.0026839794591069,79317.7109375,757794.25,0.0026839794591069,0.0276196151971817,0.0,0.0,100.0,3
42,42,280.6917724609375,870.392822265625,0.0026763423811644,78787.875,757583.6875,0.0026763423811644,0.0274485424160957,0.0,0.0,100.0,3
43,43,279.7923583984375,870.2924194335938,0.0026691760867834,78283.765625,757408.875,0.0026691760867834,0.0272858906537294,0.0,0.0,100.0,3
44,44,278.9342346191406,870.2080688476562,0.0026624416932463,77804.3046875,757262.0625,0.0026624416932463,0.0271310582756996,0.0,0.0,100.0,3
45,45,278.11590576171875,870.1358642578125,0.0026561042759567,77348.4609375,757136.4375,0.0026561042759567,0.0269835069775581,0.0,0.0,100.0,3
46,46,277.33575439453125,870.0721435546875,0.0026501326356083,76915.1171875,757025.5625,0.0026501326356083,0.0268427785485982,0.0,0.0,100.0,3
47,47,276.5921630859375,870.013916015625,0.0026444972027093,76503.2265625,756924.1875,0.0026444972027093,0.0267084706574678,0.0,0.0,100.0,3
48,48,275.8835144042969,869.9583740234375,0.0026391728315502,76111.7109375,756827.5625,0.0026391728315502,0.0265801455825567,0.0,0.0,100.0,3
49,49,275.20806884765625,869.9031372070312,0.0026341350749135,75739.484375,756731.4375,0.0026341350749135,0.026457417756319,0.0,0.0,100.0,3
50,50,274.5642395019531,869.84619140625,0.0026293629780411,75385.5234375,756632.375,0.0026293629780411,0.0263398960232734,0.0,0.0,100.0,3
51,51,273.9503173828125,869.7858276367188,0.0026248362846672,75048.7734375,756527.375,0.0026248362846672,0.0262272469699382,0.0,0.0,100.0,3
52,52,273.3646240234375,869.7205810546875,0.0026205375324934,74728.21875,756413.875,0.0026205375324934,0.0261191669851541,0.0,0.0,100.0,3
53,53,272.8056335449219,869.6492309570312,0.0026164501905441,74422.9140625,756289.8125,0.0026164501905441,0.0260153673589229,0.0,0.0,100.0,3
54,54,272.2717590332031,869.57080078125,0.002612559357658,74131.9140625,756153.375,0.002612559357658,0.0259155910462141,0.0,0.0,100.0,3
55,55,271.76141357421875,869.4844970703125,0.0026088510639965,73854.265625,756003.3125,0.0026088510639965,0.0258195791393518,0.0,0.0,100.0,3
56,56,271.2732238769531,869.3898315429688,0.0026053132023662,73589.1640625,755838.6875,0.0026053132023662,0.0257273092865943,0.0,0.0,100.0,3
57,57,270.8056945800781,869.286376953125,0.0026019338984042,73335.7265625,755658.8125,0.0026019338984042,0.0256387311965227,0.0,0.0,100.0,3
58,58,270.35748291015625,869.1737670898438,0.0025987031403928,73093.171875,755463.0625,0.0025987031403928,0.0255533512681722,0.0,0.0,100.0,3
59,59,269.9273681640625,869.052001953125,0.0025956106837838,72860.78125,755251.375,0.0025956106837838,0.0254708416759967,0.0,0.0,100.0,3
60,60,269.5140075683594,868.9208984375,0.002592648146674,72637.796875,755023.5,0.002592648146674,0.0253910291939973,0.0,0.0,100.0,3
61,61,269.1163330078125,868.7807006835938,0.0025898066814988,72423.6015625,754779.875,0.0025898066814988,0.0253137629479169,0.0,0.0,100.0,3
62,62,268.73321533203125,868.631591796875,0.0025870788376778,72217.5390625,754520.8125,0.0025870788376778,0.0252389460802078,0.0,0.0,100.0,3
63,63,268.3636779785156,868.4738159179688,0.0025844583287835,72019.0625,754246.75,0.0025844583287835,0.0251664631068706,0.0,0.0,100.0,3
64,64,268.0067443847656,868.3076782226562,0.0025819377042353,71827.6171875,753958.25,0.0025819377042353,0.0250962153077125,0.0,0.0,100.0,3
65,65,267.6615295410156,868.1336059570312,0.0025795116089284,71642.6953125,753655.9375,0.0025795116089284,0.0250281002372503,0.0,0.0,100.0,3
66,66,267.3272705078125,867.9520263671875,0.0025771739892661,71463.8671875,753340.75,0.0025771739892661,0.0249620266258716,0.0,0.0,100.0,3
67,67,267.00311279296875,867.7633666992188,0.0025749201886355,71290.6640625,753013.25,0.0025749201886355,0.0248978529125452,0.0,0.0,100.0,3
68,68,266.6884460449219,867.568359375,0.0025727443862706,71122.7265625,752674.875,0.0025727443862706,0.0248355120420455,0.0,0.0,100.0,3
69,69,266.3825988769531,867.367431640625,0.0025706437882035,70959.6875,752326.25,0.0025706437882035,0.0247749462723732,0.0,0.0,100.0,3
70,70,266.0850524902344,867.1612548828125,0.0025686135049909,70801.2578125,751968.625,0.0025686135049909,0.0247160736471414,0.0,0.0,100.0,3
71,71,265.7952880859375,866.9502563476562,0.0025666498113423,70647.1328125,751602.75,0.0025666498113423,0.0246587954461574,0.0,0.0,100.0,3
72,72,265.51287841796875,866.7351684570312,0.0025647492147982,70497.0859375,751229.875,0.0025647492147982,0.0246030278503894,0.0,0.0,100.0,3
73,73,265.2373962402344,866.5164184570312,0.0025629082228988,70350.875,750850.6875,0.0025629082228988,0.0245487205684185,0.0,0.0,100.0,3
74,74,264.9684753417969,866.2946166992188,0.0025611245073378,70208.2890625,750466.375,0.0025611245073378,0.0244958363473415,0.0,0.0,100.0,3
75,75,264.7058410644531,866.0703125,0.0025593943428248,70069.1796875,750077.8125,0.0025593943428248,0.0244443193078041,0.0,0.0,100.0,3
76,76,264.4492492675781,865.843994140625,0.0025577160995453,69933.40625,749685.8125,0.0025577160995453,0.0243941079825162,0.0,0.0,100.0,3
77,77,264.1983947753906,865.6161499023438,0.002556086750701,69800.7890625,749291.3125,0.002556086750701,0.0243451558053493,0.0,0.0,100.0,3
78,78,263.9531555175781,865.3872680664062,0.0025545037351548,69671.265625,748895.125,0.0025545037351548,0.0242974292486906,0.0,0.0,100.0,3
79,79,263.7133178710937,865.1578369140625,0.0025529658887535,69544.7109375,748498.0625,0.0025529658887535,0.0242508649826049,0.0,0.0,100.0,3
80,80,263.4787292480469,864.92822265625,0.002551469951868,69421.0390625,748100.8125,0.002551469951868,0.0242054760456085,0.0,0.0,100.0,3
81,81,263.249267578125,864.6988525390625,0.0025500147603452,69300.1796875,747704.125,0.0025500147603452,0.0241612568497657,0.0,0.0,100.0,3
82,82,263.0248413085937,864.4700317382812,0.0025485984515398,69182.0703125,747308.4375,0.0025485984515398,0.0241182204335927,0.0,0.0,100.0,3
83,83,262.8053283691406,864.2421875,0.0025472193956375,69066.640625,746914.5625,0.0025472193956375,0.024076372385025,0.0,0.0,100.0,3
84,84,262.59063720703125,864.015625,0.0025458757299929,68953.84375,746523.0,0.0025458757299929,0.0240356940776109,0.0,0.0,100.0,3
85,85,262.3807067871094,863.7906494140625,0.0025445667561143,68843.6328125,746134.3125,0.0025445667561143,0.0239963941276073,0.0,0.0,100.0,3
86,86,262.1754455566406,863.5673828125,0.0025432901456952,68735.9609375,745748.625,0.0025432901456952,0.0239583831280469,0.0,0.0,100.0,3
87,87,261.9748229980469,863.34619140625,0.0025420449674129,68630.8046875,745366.625,0.0025420449674129,0.023921363055706,0.0,0.0,100.0,3
88,88,261.7787475585937,863.127197265625,0.0025408300571143,68528.109375,744988.5625,0.0025408300571143,0.0238852612674236,0.0,0.0,100.0,3
89,89,261.5871276855469,862.9105834960938,0.0025396447163075,68427.828125,744614.6875,0.0025396447163075,0.0238500498235225,0.0,0.0,100.0,3
90,90,261.39996337890625,862.6964721679688,0.0025384870823472,68329.9375,744245.1875,0.0025384870823472,0.0238157175481319,0.0,0.0,100.0,3
91,91,261.2171325683594,862.4849243164062,0.0025373564567416,68234.390625,743880.25,0.0025373564567416,0.0237822365015745,0.0,0.0,100.0,3
92,92,261.03863525390625,862.2761840820312,0.0025362514425069,68141.171875,743520.1875,0.0025362514425069,0.0237495675683021,0.0,0.0,100.0,3
93,93,260.8643493652344,862.0702514648438,0.0025351713411509,68050.2109375,743165.125,0.0025351713411509,0.0237176902592182,0.0,0.0,100.0,3
94,94,260.6942138671875,861.8671875,0.0025341156870126,67961.4765625,742815.0625,0.0025341156870126,0.0236865598708391,0.0,0.0,100.0,3
95,95,260.5281677246094,861.6670532226562,0.0025330833159387,67874.9296875,742470.125,0.0025330833159387,0.0236561298370361,0.0,0.0,100.0,3
96,96,260.3660888671875,861.4697265625,0.0025320730637758,67790.5,742130.0625,0.0025320730637758,0.0236263759434223,0.0,0.0,100.0,3
97,97,260.2079772949219,861.275390625,0.0025310844648629,67708.1953125,741795.3125,0.0025310844648629,0.0235972851514816,0.0,0.0,100.0,3
98,98,260.0536804199219,861.0839233398438,0.0025301168207079,67627.9140625,741465.5,0.0025301168207079,0.0235688555985689,0.0,0.0,100.0,3
99,99,259.90313720703125,860.8953247070312,0.0025291694328188,67549.640625,741140.75,0.0025291694328188,0.0235411040484905,0.0,0.0,100.0,3
100,100,259.7562561035156,860.70947265625,0.0025282411370426,67473.3125,740820.8125,0.0025282411370426,0.0235139690339565,0.0,0.0,100.0,3
101,101,259.6129150390625,860.5264282226562,0.0025273317005485,67398.8671875,740505.75,0.0025273317005485,0.0234874263405799,0.0,0.0,100.0,3
102,102,259.4730834960937,860.3460083007812,0.0025264408905059,67326.28125,740195.25,0.0025264408905059,0.0234614722430706,0.0,0.0,100.0,3
103,103,259.33660888671875,860.1682739257812,0.0025255675427615,67255.4765625,739889.4375,0.0025255675427615,0.023436140269041,0.0,0.0,100.0,3
104,104,259.2034606933594,859.9930419921875,0.0025247111916542,67186.4375,739588.0625,0.0025247111916542,0.0234114676713943,0.0,0.0,100.0,3
105,105,259.0734558105469,859.8203125,0.0025238713715225,67119.0546875,739291.0,0.0025238713715225,0.0233877636492252,0.0,0.0,100.0,3
106,106,258.94659423828125,859.6500244140625,0.0025230473838746,67053.3359375,738998.1875,0.0025230473838746,0.0233649760484695,0.0,0.0,100.0,3
107,107,258.8227233886719,859.4819946289062,0.0025222394615411,66989.203125,738709.3125,0.0025222394615411,0.0233428236097097,0.0,0.0,100.0,3
108,108,258.70172119140625,859.3161010742188,0.0025214464403688,66926.578125,738424.1875,0.0025214464403688,0.0233212299644947,0.0,0.0,100.0,3
109,109,258.58355712890625,859.15234375,0.0025206678546965,66865.453125,738142.75,0.0025206678546965,0.0233001559972763,0.0,0.0,100.0,3
110,110,258.4681091308594,858.9906005859375,0.0025199034716933,66805.765625,737864.875,0.0025199034716933,0.0232795923948287,0.0,0.0,100.0,3
