epoch,step,train_abs_error_E,train_abs_error_N,train_loss,train_loss_E,train_loss_N,train_loss_matrix,train_percent_E,train_percent_N,train_percent_matrix,run_id
34,34,20.241287231445312,97.14324951171876,9.851789474487305,409.709716796875,9436.810546875,0.0052687833085656,4.158734321594238,95.78778839111328,0.0534804724156856,0
35,35,15.466552734375,82.653564453125,7.0761027336120605,239.21424865722656,6831.61181640625,0.005276545882225,3.3805932998657227,96.54483795166016,0.0745685324072837,0
36,36,10.534881591796877,66.6112060546875,4.553322792053223,110.98372650146484,4437.052734375,0.0052863024175167,2.437422752380371,97.44647979736328,0.1160976812243461,0
37,37,5.639373779296875,49.62158203125,2.499401807785034,31.802536010742188,2462.301513671875,0.0052974228747189,1.272405982017517,98.51564025878906,0.2119476199150085,0
38,38,0.965576171875,32.3013916015625,1.0496214628219604,0.9323373436927797,1043.3798828125,0.0053092609159648,0.0888260602951049,99.40535736083984,0.5058262348175049,0
39,39,3.31378173828125,15.26025390625,0.2491776943206787,10.981149673461914,232.87535095214844,0.0053211748600006,4.406955242156982,93.45755004882812,2.1354939937591557,0
40,40,7.04693603515625,0.91668701171875,0.0558321624994277,49.65930938720703,0.8403151035308838,0.0053325365297496,88.94391632080078,1.5050736665725708,9.55101203918457,0
41,41,10.109527587890623,15.68792724609375,0.3536563813686371,102.20254516601562,246.11106872558597,0.0053427615202963,28.898828506469727,69.5904541015625,1.5107210874557495,0
42,42,12.412689208984377,28.5828857421875,0.9764076471328736,154.07485961914062,816.9813842773438,0.0053513394668698,15.779767990112305,83.67216491699219,0.5480640530586243,0
43,43,13.907135009765623,39.21759033203125,1.7367857694625854,193.4084014892578,1538.0194091796875,0.0053578475490212,11.13599681854248,88.55551147460938,0.3084921240806579,0
44,44,14.5865478515625,47.32147216796875,2.457451343536377,212.7673797607422,2239.32177734375,0.0053619891405105,8.658050537109375,91.1237564086914,0.2181930989027023,0
45,45,14.486541748046877,52.74468994140625,2.997225761413574,209.85989379882807,2782.002197265625,0.0053635998629033,7.001805305480957,92.81924438476562,0.1789521425962448,0
46,46,13.681884765625,55.46588134765625,3.269020795822144,187.1939697265625,3076.464111328125,0.0053626578301191,5.726301193237305,94.10965728759766,0.1640447825193405,0
47,47,12.27972412109375,55.58868408203125,3.2462527751922607,150.7916259765625,3090.101806640625,0.0053592775948345,4.645098209381104,95.1898193359375,0.1650912016630172,0
48,48,10.409393310546877,53.32635498046875,2.957409620285034,108.35546875,2843.7001953125,0.0053536933846771,3.663864374160767,96.15510559082033,0.1810264438390731,0
49,49,8.215484619140625,48.98638916015625,2.4725067615509038,67.49418640136719,2399.666259765625,0.0053462353534996,2.729787826538086,97.0539779663086,0.2162273228168487,0
50,50,5.8450927734375,42.94677734375,1.8839281797409055,34.16510772705078,1844.4256591796875,0.0053373090922832,1.8135038614273071,97.90319061279295,0.2833074629306793,0
51,51,3.439788818359375,35.62554931640625,1.286339282989502,11.832146644592283,1269.1798095703125,0.0053273565135896,0.9198309779167176,98.66602325439452,0.4141486287117004,0
52,52,1.1282958984375,27.46368408203125,0.7608438730239868,1.273051619529724,754.2539672851562,0.005316833499819,0.1673210114240646,99.13387298583984,0.698807418346405,0
53,53,0.98004150390625,18.893798828125,0.3632423281669616,0.960481345653534,356.97564697265625,0.0053061824291944,0.2644189298152923,98.2748031616211,1.4607831239700315,0
54,54,2.799652099609375,10.32550048828125,0.1197498217225074,7.838051795959473,106.61595916748048,0.0052958116866648,6.545355796813965,89.0322494506836,4.422396659851074,0
55,55,4.269287109375,2.12890625,0.0280451346188783,18.2268123626709,4.532241821289063,0.0052860789000988,64.99100494384766,16.16053009033203,18.84847068786621,0
56,56,5.352996826171875,5.380859375,0.062885507941246,28.65457534790039,28.95364761352539,0.0052772820927202,45.56626510620117,46.04184722900391,8.391889572143555,0
57,57,6.038787841796875,11.947021484375,0.1844679415225982,36.46695709228516,142.7313232421875,0.0052696503698825,19.76872444152832,77.37459564208984,2.856675386428833,0
58,58,6.3368988037109375,17.37548828125,0.3473272323608398,40.156288146972656,301.9075927734375,0.0052633471786975,11.561514854431152,86.923095703125,1.5153857469558716,0
59,59,6.275680541992188,21.53955078125,0.5085949301719666,39.3841667175293,463.9522399902344,0.0052584637887775,7.743720054626465,91.22235870361328,1.0339198112487793,0
60,60,5.89801025390625,24.37408447265625,0.6341376304626465,34.78652572631836,594.0960083007812,0.0052550304681062,5.485642910003662,93.6856689453125,0.8286892175674438,0
61,61,5.258148193359375,25.87469482421875,0.7024010419845581,27.648122787475582,669.4998168945312,0.0052530188113451,3.9362306594848633,95.3158950805664,0.7478660345077515,0
62,62,4.418548583984375,26.0936279296875,0.7056533694267273,19.523571014404297,680.87744140625,0.0052523463964462,2.7667369842529297,96.48893737792967,0.7443238496780396,0
63,63,3.444793701171875,25.1290283203125,0.6485875844955444,11.86660385131836,631.4680786132812,0.0052528860978782,1.8296070098876955,97.3604965209961,0.8098961710929871,0
64,64,2.402069091796875,23.12261962890625,0.5456799864768982,5.7699360847473145,534.655517578125,0.0052544763311743,1.0573846101760864,97.97969818115234,0.9629226922988892,0
65,65,1.353851318359375,20.24786376953125,0.4170658588409424,1.832913398742676,409.9759826660156,0.0052569261752069,0.439478188753128,98.30006408691406,1.2604546546936035,0
66,66,0.356781005859375,16.70379638671875,0.2844041287899017,0.1272926926612854,279.0168151855469,0.0052600242197513,0.0447576828300952,98.1057586669922,1.849489450454712,0
67,67,0.540191650390625,12.70574951171875,0.1669914275407791,0.2918070256710052,161.43606567382812,0.005263552069664,0.1747437268495559,96.67327117919922,3.151989459991455,0
68,68,1.298187255859375,8.4725341796875,0.0787364169955253,1.6852900981903076,71.7838363647461,0.0052672866731882,2.140420198440552,91.16980743408205,6.689772129058838,0
69,69,1.890167236328125,4.2196044921875,0.0266488082706928,3.5727322101593018,17.80506134033203,0.0052710133604705,13.40672492980957,66.81372833251953,19.7795467376709,0
70,70,2.300537109375,0.15045166015625,0.010589643381536,5.292470932006836,0.0226357020437717,0.005274536088109,49.97780227661133,0.213753193616867,49.808441162109375,0
71,71,2.526947021484375,3.556884765625,0.0243145748972892,6.385461330413818,12.651429176330566,0.005277685355395,26.261865615844727,52.03228759765625,21.70585060119629,0
72,72,2.575927734375,6.752197265625,0.0575078949332237,6.635403633117676,45.592166900634766,0.0052803200669586,11.538248062133787,79.27984619140625,9.181904792785645,0
73,73,2.466094970703125,9.32012939453125,0.09822878241539,6.081624507904053,86.86481475830078,0.0052823363803327,6.191286087036133,88.4311294555664,5.377584934234619,0
74,74,2.221893310546875,11.18414306640625,0.1353055387735366,4.93681001663208,125.08505249023438,0.0052836700342595,3.6486387252807617,92.44636535644533,3.904991626739502,0
75,75,1.875701904296875,12.3123779296875,0.1603972166776657,3.5182576179504395,151.5946502685547,0.005284302867949,2.1934657096862797,94.51202392578124,3.2945103645324707,0
76,76,1.460174560546875,12.709228515625,0.168940857052803,2.1321096420288086,161.5244903564453,0.0052842460572719,1.26204514503479,95.6100845336914,3.1278674602508545,0
77,77,1.010284423828125,12.41790771484375,0.1605086773633957,1.0206745862960815,154.20443725585938,0.0052835550159215,0.6358999013900757,96.07234191894533,3.291756629943848,0
78,78,0.558868408203125,11.51275634765625,0.1381382048130035,0.3123339116573334,132.54356384277344,0.0052823107689619,0.2261024862527847,95.94996643066406,3.823931932449341,0
79,79,0.134429931640625,10.09613037109375,0.107230544090271,0.0180714055895805,101.93184661865234,0.0052806171588599,0.0168528538197278,95.05860137939452,4.924545764923096,0
80,80,0.239227294921875,8.2861328125,0.0739958211779594,0.0572296977043151,68.65999603271484,0.0052785952575504,0.0773418024182319,92.78902435302734,7.133639812469482,0
81,81,0.544708251953125,6.21246337890625,0.0441677793860435,0.2967070937156677,38.59469985961914,0.0052763717249035,0.6717727780342102,87.38202667236328,11.94620132446289,0
82,82,0.771575927734375,4.0084228515625,0.0219368562102317,0.5953294038772583,16.067453384399414,0.0052740732207894,2.713832139968872,73.24411010742188,24.042064666748047,0
83,83,0.91583251953125,1.80035400390625,0.0093518421053886,0.8387492299079895,3.24127459526062,0.0052718184888362,8.9688138961792,34.65921401977539,56.37198257446289,0
84,84,0.9794921875,0.29449462890625,0.0063158483244478,0.9594049453735352,0.0867270827293396,0.0052697164937853,15.190437316894531,1.3731660842895508,83.4364013671875,0
85,85,0.96923828125,2.17657470703125,0.0109447557479143,0.939422845840454,4.7374773025512695,0.00526785524562,8.583314895629883,43.28536605834961,48.13132095336914,0
86,86,0.89691162109375,3.76434326171875,0.0202410351485013,0.8044504523277283,14.170280456542969,0.0052663027308881,3.974354267120361,70.0076904296875,26.01795196533203,0
87,87,0.776153564453125,4.999267578125,0.0308601986616849,0.6024143695831299,24.99267578125,0.0052651083096861,1.9520756006240845,80.98676300048828,17.061161041259766,0
88,88,0.622711181640625,5.84869384765625,0.0398592837154865,0.3877692222595215,34.207218170166016,0.0052642947994172,0.972845494747162,85.81996154785156,13.207199096679688,0
89,89,0.451568603515625,6.300048828125,0.0451583936810493,0.2039142102003097,39.690616607666016,0.0052638640627264,0.4515532851219177,87.89199829101562,11.65644645690918,0
90,90,0.277740478515625,6.36474609375,0.0458509363234043,0.0771397724747657,40.50999450683594,0.0052638016641139,0.1682403534650802,88.35150909423828,11.48024845123291,0
91,91,0.114166259765625,6.0745849609375,0.0421776883304119,0.0130339348688721,36.90058135986328,0.005264070816338,0.0309024415910244,87.48839569091797,12.48069953918457,0
92,92,0.0296630859375,5.47515869140625,0.0352428704500198,0.0008798986673355,29.97736358642578,0.0052646249532699,0.0024966716300696,85.05937194824219,14.938127517700195,0
93,93,0.14599609375,4.6275634765625,0.0267010610550642,0.0213148593902587,21.414342880249023,0.0052654026076197,0.0798277631402015,80.20034790039062,19.719825744628903,0
94,94,0.2305908203125,3.60003662109375,0.0182797741144895,0.0531721264123916,12.9602632522583,0.0052663390524685,0.2908795773983001,70.89947509765625,28.80965232849121,0
95,95,0.2825927734375,2.46624755859375,0.0114296013489365,0.0798586755990982,6.082376956939697,0.0052673653699457,0.6987004280090332,53.21600341796875,46.085296630859375,0
96,96,0.303253173828125,1.29925537109375,0.007048440631479,0.0919624865055084,1.6880645751953125,0.0052684135735034,1.304721117019653,23.94947624206543,74.74580383300781,0
97,97,0.2962646484375,0.16729736328125,0.0053851837292313,0.0877727419137954,0.0279884077608585,0.0052694221958518,1.6298930644989014,0.5197299122810364,97.85037231445312,0
98,98,0.267822265625,0.86688232421875,0.0060935486108064,0.071728765964508,0.7514849901199341,0.0052703348919749,1.177126407623291,12.33246898651123,86.49040222167969,0
99,99,0.224334716796875,1.7540283203125,0.0083980485796928,0.0503260642290115,3.076615333557129,0.0052711069583892,0.5992590188980103,36.6348876953125,62.76585388183594,0
0,0,463.1589965820313,704.6339111328125,711.0289306640625,214516.25,496508.9375,0.003708183998242,30.169836044311523,69.82964324951172,0.0005215236451476,1
1,1,432.6282958984375,659.6663818359375,622.3306884765625,187167.25,435159.75,0.0037089597899466,30.0752067565918,69.92420196533203,0.0005959789268672,1
2,2,402.9558715820313,614.0508422851562,539.4356079101562,162373.4375,377058.4375,0.0037149786949157,30.100616455078125,69.89869689941406,0.0006886788178235,1
3,3,374.1026306152344,567.4771728515625,461.9868774414063,139952.78125,322030.34375,0.0037261070683598,30.293672561645508,69.70552062988281,0.0008065396104939,1
4,4,345.8879699707031,519.759521484375,389.792236328125,119638.484375,270149.96875,0.0037420969456434,30.692886352539062,69.30615234375,0.0009600234916433,1
5,5,318.1493225097656,470.7518005371094,322.8300170898437,101218.9921875,221607.25,0.0037627089768648,31.353649139404297,68.64518737792969,0.0011655387934297,1
6,6,290.7336730957031,420.3612365722656,261.2334289550781,84526.0703125,176703.5625,0.0037877582944929,32.356529235839844,67.64202117919922,0.0014499515527859,1
7,7,263.50341796875,368.5474853515625,205.26513671875,69434.0546875,135827.25,0.0038170863408595,33.82652282714844,66.17161560058594,0.0018595881992951,1
8,8,236.33709716796875,315.3333740234375,155.29421997070312,55855.22265625,99435.140625,0.0038505266420543,35.96735763549805,64.03016662597656,0.0024795040953904,1
9,9,209.12664794921875,260.8343505859375,111.77239990234376,43733.953125,68034.5546875,0.00388785591349,39.127685546875,60.86883544921875,0.0034783682785928,1
10,10,181.77706909179688,205.29766845703125,75.1939697265625,33042.90234375,42147.1328125,0.0039287456311285,43.94355392456055,56.05121994018555,0.0052248146384954,1
11,11,154.2122802734375,149.16204833984375,46.03472137451172,23781.427734375,22249.31640625,0.0039726910181343,51.659767150878906,48.33160018920898,0.0086297709494829,1
12,12,126.38961791992188,93.1282958984375,24.651235580444336,15974.3359375,8672.8798828125,0.0040189148858189,64.8013687133789,35.182334899902344,0.0163030978292226,1
13,13,98.32609558105467,38.24578857421875,11.134828567504885,9668.021484375,1462.7403564453125,0.004066246561706,86.82685852050781,13.136622428894045,0.0365182682871818,1
14,14,70.1397705078125,14.01507568359375,5.120123386383057,4919.58740234375,196.4223480224609,0.004112999420613,96.08338165283205,3.836281538009644,0.0803300812840461,1
15,15,42.09478759765625,61.75555419921875,5.589876651763916,1771.97119140625,3813.74853515625,0.004156928975135,31.699647903442383,68.22598266601562,0.074365310370922,1
16,16,14.6463623046875,102.81671142578124,10.789987564086914,214.51593017578125,10571.2763671875,0.0041953912004828,1.9881017208099363,97.9730224609375,0.0388822592794895,1
17,17,11.560821533203123,135.19598388671875,18.41583251953125,133.652587890625,18277.953125,0.0042258300818502,0.7257483601570129,99.25130462646484,0.0229467228055,1
18,18,35.764801025390625,157.57330322265625,26.11271476745605,1279.1209716796875,24829.345703125,0.0042463997378945,4.898460388183594,95.08528137207033,0.0162618085741996,1
19,19,57.220703125,169.60272216796875,32.043548583984375,3274.208984375,28765.083984375,0.004256329499185,10.217997550964355,89.76872253417969,0.0132829528301954,1
20,20,75.32620239257812,171.86614990234375,35.21626663208008,5674.03662109375,29537.97265625,0.0042558759450912,16.111976623535156,83.87593841552734,0.0120849721133708,1
21,21,89.69119262695312,165.59429931640625,35.47023010253906,8044.51025390625,27421.47265625,0.0042460220865905,22.679611206054688,77.30842590332031,0.0119706634432077,1
22,22,100.15505981445312,152.36920166015625,33.25164031982422,10031.0361328125,23216.373046875,0.004228170029819,30.16704368591309,69.82023620605469,0.0127156730741262,1
23,23,106.763427734375,133.89501953125,29.33051109313965,11398.4296875,17927.876953125,0.0042039095424115,38.86202239990234,61.1236457824707,0.0143328886479139,1
24,24,109.727783203125,111.8460693359375,24.553905487060547,12040.1865234375,12509.54296875,0.0041748704388737,49.03573226928711,50.947265625,0.0170028768479824,1
25,25,109.38201904296876,87.7696533203125,19.672080993652344,11964.42578125,7703.51220703125,0.0041426261886954,60.81932067871094,39.15962219238281,0.0210584048181772,1
26,26,106.14047241210938,63.03277587890625,15.243040084838867,11265.7998046875,3973.130859375,0.0041086398996412,73.9078369140625,26.06521224975586,0.0269542019814252,1
27,27,100.46234130859376,38.78302001953125,11.600878715515137,10092.681640625,1504.1226806640625,0.0040742112323641,86.99928283691406,12.96559238433838,0.0351198501884937,1
28,28,92.819580078125,15.943603515625,8.873713493347168,8615.474609375,254.198486328125,0.0040404545143246,97.08984375,2.864623546600342,0.0455328486859798,1
29,29,83.67333984375,4.78485107421875,7.028131484985352,7001.22802734375,22.894800186157227,0.0040082861669361,99.6172103881836,0.3257594406604767,0.0570320300757885,1
30,30,73.45355224609375,22.90869140625,5.924210548400879,5395.42431640625,524.8081665039062,0.0039784191176295,91.07415008544922,8.858702659606934,0.0671552643179893,1
31,31,62.548614501953125,38.11590576171875,5.369102954864502,3912.3291015625,1452.822265625,0.0039513716474175,72.86746215820312,27.05894088745117,0.0735946372151374,1
32,32,51.29855346679688,50.249267578125,5.160458564758301,2631.54150390625,2524.989013671875,0.0039274902082979,50.99433517456055,48.92955017089844,0.0761073902249336,1
33,33,39.99411010742188,59.27838134765625,5.1173624992370605,1599.52880859375,3513.926513671875,0.0039069671183824,31.256898880004883,68.66675567626953,0.0763472840189933,1
34,34,28.880035400390625,65.2744140625,5.098695755004883,834.0564575195312,4260.7490234375,0.003889868967235,16.358232498168945,83.56547546386719,0.076291449368,1
35,35,18.15805053710937,68.38336181640625,5.009875297546387,329.7148132324219,4676.2841796875,0.0038761589676141,6.581298351287842,93.3413314819336,0.0773703679442405,1
36,36,7.99542236328125,68.81494140625,4.80328893661499,63.92677688598633,4735.49609375,0.0038657181430608,1.330896019935608,98.58863067626952,0.0804806500673294,1
37,37,1.472076416015625,66.822509765625,4.471273422241211,2.167008876800537,4465.248046875,0.0038583639543503,0.0484651401638984,99.86524963378906,0.0862922817468643,1
38,38,10.133163452148438,62.696044921875,4.037329196929932,102.68099975585938,3930.7939453125,0.0038538621738553,2.543290376663208,97.36125183105467,0.0954557359218597,1
39,39,17.89776611328125,56.75750732421875,3.5455968379974365,320.3300170898437,3221.41455078125,0.0038519348017871,9.034586906433104,90.85677337646484,0.1086399555206298,1
40,40,24.69305419921875,49.35247802734375,3.0492663383483887,609.7469482421875,2435.6669921875,0.0038522710092365,19.99651527404785,79.87715148925781,0.1263343542814254,1
41,41,30.462188720703125,40.8492431640625,2.600460290908813,927.9449462890624,1668.66064453125,0.0038545313291251,35.683876037597656,64.16790008544922,0.1482249647378921,1
42,42,35.16290283203125,31.62774658203125,2.240602493286133,1236.4296875,1000.3143310546876,0.0038583553396165,55.18291091918945,44.64488220214844,0.1722016781568527,1
43,43,38.76841735839844,22.0750732421875,1.9941625595092771,1502.990234375,487.3088684082031,0.0038633686490356,75.36949920654297,24.436769485473636,0.1937338858842849,1
44,44,41.268798828125,12.5784912109375,1.865201473236084,1703.11376953125,158.21844482421875,0.0038691898807883,91.3099136352539,8.482646942138672,0.2074408531188964,1
45,45,42.67164611816406,3.50421142578125,1.837024450302124,1820.869384765625,12.279498100280762,0.0038754474371671,99.12059020996094,0.6684449911117554,0.2109633088111877,1
46,46,43.005157470703125,4.806884765625,1.8764315843582156,1849.443603515625,23.106142044067383,0.0038817841559648,98.5617446899414,1.231387495994568,0.2068705409765243,1
47,47,42.31828308105469,12.06219482421875,1.9402216672897337,1790.8370361328125,145.49655151367188,0.0038878787308931,92.30064392089844,7.498966217041016,0.2003832310438156,1
48,48,40.68223571777344,18.0252685546875,1.983848214149475,1655.0443115234375,324.9103088378906,0.0038934522308409,83.42596435546875,16.37778091430664,0.1962575614452362,1
49,49,38.18768310546875,22.536865234375,1.9701077938079836,1458.2991943359375,507.9103088378906,0.0038982867263257,74.02129364013672,25.780838012695312,0.1978717446327209,1
50,50,34.944732666015625,25.5086669921875,1.875728726387024,1221.1343994140625,650.6920776367188,0.0039022250566631,65.10186767578125,34.69009780883789,0.2080378085374832,1
51,51,31.079086303710938,26.9388427734375,1.6955161094665527,965.9096069335938,725.7012329101562,0.0039051813073456,56.96847534179688,42.80120086669922,0.2303240299224853,1
52,52,26.727081298828125,26.8994140625,1.441822528839111,714.3368530273438,723.5784912109375,0.003907133359462,49.54402160644531,50.18498992919922,0.2709857523441314,1
53,53,22.032928466796875,25.5302734375,1.1411529779434204,485.449951171875,651.7948608398438,0.0039081200957298,42.540306091308594,57.117225646972656,0.342471182346344,1
54,54,17.142669677734375,23.02899169921875,0.8281137943267822,293.8711242675781,530.33447265625,0.0039082313887774,35.4868049621582,64.041259765625,0.4719437658786773,1
55,55,12.200515747070312,19.62811279296875,0.5380229949951172,148.8525848388672,385.2628173828125,0.0039075911045074,27.666584014892575,71.60713958740234,0.7262870073318481,1
56,56,7.344207763671875,15.587646484375,0.3008184731006622,53.9373893737793,242.97471618652344,0.0039063524454832,17.930212020874023,80.7712173461914,1.298574686050415,1
57,57,2.701263427734375,11.17242431640625,0.1360245794057846,7.296823978424072,124.82306671142578,0.0039046781603246,5.364342212677002,91.7650909423828,2.870568037033081,1
58,58,1.61480712890625,6.64013671875,0.0506017543375492,2.607602119445801,44.09141540527344,0.0039027323946356,5.15318489074707,87.13417053222656,7.712642192840576,1
59,59,5.5064697265625,2.23016357421875,0.0391955077648162,30.321208953857425,4.973629474639893,0.0039006695151329,77.35888671875,12.689285278320312,9.951828002929688,1
60,60,8.895355224609375,1.8507080078125,0.0864510983228683,79.1273422241211,3.425120115280152,0.0038986278232187,91.5284423828125,3.96191668510437,4.509634017944336,1
61,61,11.722991943359377,5.430419921875,0.1708147376775741,137.4285430908203,29.48945999145508,0.0038967228028923,80.4547348022461,17.264001846313477,2.281256675720215,1
62,62,13.951812744140623,8.379150390625,0.2687582969665527,194.653076171875,70.21015930175781,0.0038950480520725,72.42681121826172,26.12390518188477,1.4492754936218262,1
63,63,15.56561279296875,10.61077880859375,0.3587706089019775,242.28829956054688,112.58863067626952,0.0038936680648475,67.5329360961914,31.38178825378418,1.0852806568145752,1
64,64,16.5675048828125,12.0792236328125,0.4242824912071228,274.4822082519531,145.9076385498047,0.0038926226552575,64.69327545166016,34.38926696777344,0.9174601435661316,1
65,65,16.979522705078125,12.78143310546875,0.4555611610412597,288.30419921875,163.3650360107422,0.0038919269572943,63.2855110168457,35.86017990112305,0.8543149828910828,1
66,66,16.840484619140625,12.750244140625,0.4500622749328613,283.6019287109375,162.5687255859375,0.0038915728218853,63.01393508911133,36.12138748168945,0.8646743297576904,1
67,67,16.20281982421875,12.0521240234375,0.4116765856742859,262.5313720703125,145.25369262695312,0.003891531843692,63.77126693725586,35.283451080322266,0.9452885985374452,1
68,68,15.13043212890625,10.77886962890625,0.3490057587623596,228.9299774169922,116.18402862548828,0.0038917581550776,65.59490203857422,33.29000473022461,1.1150985956192017,1
69,69,13.69561767578125,9.043212890625,0.2732418775558471,187.5699462890625,81.77970123291016,0.0038921933155506,68.64612579345703,29.92941665649414,1.424449801445007,1
70,70,11.975738525390623,6.97540283203125,0.1959673464298248,143.41831970214844,48.656246185302734,0.003892766777426,73.18480682373047,24.828752517700195,1.986436367034912,1
71,71,10.05126953125,4.70941162109375,0.1270999908447265,101.02802276611328,22.17855834960937,0.0038934061303734,79.48704528808594,17.44969367980957,3.063262224197388,1
72,72,8.0020751953125,2.380615234375,0.0735945776104927,64.03321075439453,5.667328834533691,0.0038940357044339,87.008056640625,7.700742721557617,5.291199207305908,1
73,73,5.904998779296875,0.12060546875,0.0387781411409378,34.86901092529297,0.0145456790924072,0.003894583787769,89.91924285888672,0.0375099964439868,10.04324436187744,1
